season_end,Player,Age,Tm,GP,W,L,W_PCT,MP,FGM,FGA,FG3M,FG3A,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TOV,PTS,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,PER,WS,OWS,DWS,WS/48,BPM,VORP,PLAYER_ID,TEAM_ID
2024,Johnny Davis,22.0,WAS,50,8,42,0.16,613.48,62,154,14,40,14,24,18,54,72,32,18,10,13,152,0.462,0.2597402597402597,0.15584415584415584,0.027,0.088,0.056,0.068,,0.117,,,,,,,,1631098,1610612764
2024,Johnny Juzang,23.0,UTA,20,5,15,0.25,371.80333333333334,51,110,32,77,10,14,7,29,36,23,4,2,13,144,0.62,0.7,0.12727272727272726,0.018,0.073,0.046,0.086,,0.147,,,,,,,,1630548,1610612762
2024,Jonas Valančiūnas,32.0,NOP,82,49,33,0.598,1924.8316666666667,402,719,37,120,161,205,186,535,721,173,33,68,111,1002,0.619,0.16689847009735745,0.2851182197496523,0.1,0.272,0.189,0.128,,0.207,,,,,,,,202685,1610612740
2024,Jonathan Isaac,26.0,ORL,58,35,23,0.603,914.61,146,286,42,112,59,82,73,187,260,30,43,70,27,393,0.61,0.3916083916083916,0.2867132867132867,0.083,0.201,0.144,0.047,,0.16,,,,,,,,1628371,1610612753
2024,Jonathan Kuminga,21.0,GSW,74,40,34,0.541,1949.5133333333333,456,862,53,165,223,299,92,263,355,163,55,36,122,1188,0.598,0.191415313225058,0.3468677494199536,0.047,0.126,0.087,0.123,,0.237,,,,,,,,1630228,1610612744
2024,Jontay Porter,24.0,TOR,26,6,20,0.231,359.73833333333334,40,104,20,60,15,18,26,56,82,60,20,20,21,115,0.514,0.5769230769230769,0.17307692307692307,0.071,0.153,0.112,0.226,,0.155,,,,,,,,1629007,1610612761
2024,Jordan Clarkson,32.0,UTA,55,22,33,0.4,1682.3416666666667,337,816,91,309,177,201,49,139,188,277,35,6,146,942,0.521,0.3786764705882353,0.24632352941176472,0.028,0.083,0.055,0.247,,0.255,,,,,,,,203903,1610612762
2024,Jordan Ford,26.0,SAC,6,2,4,0.333,21.816666666666666,4,7,2,3,2,2,0,2,2,2,0,0,1,12,0.761,0.42857142857142855,0.2857142857142857,0.0,0.1,0.051,0.118,,0.184,,,,,,,,1630259,1610612758
2024,Jordan Goodwin,25.0,MEM,57,30,27,0.526,1055.77,141,382,42,141,44,59,88,165,253,155,48,18,56,368,0.451,0.36910994764397903,0.1544502617801047,0.077,0.151,0.113,0.219,,0.182,,,,,,,,1630692,1610612763
2024,Jordan Hawkins,22.0,NOP,67,38,29,0.567,1160.58,174,456,109,298,67,80,29,119,148,70,19,7,40,524,0.533,0.6535087719298246,0.17543859649122806,0.024,0.1,0.061,0.084,,0.188,,,,,,,,1641722,1610612740
2024,Jordan McLaughlin,28.0,MIN,56,35,21,0.625,626.12,70,145,42,89,13,18,18,54,72,110,35,7,19,195,0.638,0.6137931034482759,0.12413793103448276,0.029,0.087,0.058,0.229,,0.119,,,,,,,,1629162,1610612750
2024,Jordan Miller,24.0,LAC,8,5,3,0.625,28.191666666666666,5,9,1,2,2,2,3,2,5,0,0,0,1,13,0.658,0.2222222222222222,0.2222222222222222,0.103,0.057,0.078,0.0,,0.153,,,,,,,,1641757,1610612746
2024,Jordan Nwora,25.0,TOR,52,14,38,0.269,711.3933333333333,138,299,44,131,44,53,28,121,149,62,26,13,53,364,0.565,0.43812709030100333,0.17725752508361203,0.038,0.166,0.102,0.134,,0.213,,,,,,,,1629670,1610612761
2024,Jordan Poole,25.0,WAS,78,15,63,0.192,2345.555,490,1186,184,564,192,219,32,180,212,343,86,25,188,1356,0.529,0.47554806070826305,0.18465430016863407,0.013,0.074,0.043,0.212,,0.256,,,,,,,,1629673,1610612764
2024,Jordan Walsh,20.0,BOS,9,9,0,1.0,83.47333333333333,6,15,2,9,1,2,5,15,20,5,5,1,3,15,0.472,0.6,0.13333333333333333,0.053,0.153,0.104,0.068,,0.092,,,,,,,,1641775,1610612738
2024,Jose Alvarado,26.0,NOP,56,38,18,0.679,1028.37,142,345,78,207,35,52,25,103,128,117,59,15,40,397,0.54,0.6,0.15072463768115943,0.024,0.096,0.061,0.154,,0.168,,,,,,,,1630631,1610612740
2024,Josh Giddey,21.0,OKC,80,56,24,0.7,2011.5583333333334,402,847,82,243,100,124,111,403,514,386,52,44,168,986,0.547,0.28689492325855964,0.14639905548996457,0.058,0.19,0.127,0.252,,0.223,,,,,,,,1630581,1610612760
2024,Josh Green,23.0,DAL,57,32,25,0.561,1504.72,179,374,72,187,39,57,40,144,184,130,47,9,60,469,0.588,0.5,0.15240641711229946,0.026,0.096,0.061,0.111,,0.129,,,,,,,,1630182,1610612742
2024,Josh Hart,29.0,NYK,81,49,32,0.605,2706.7716666666665,295,679,80,258,91,115,128,547,675,331,75,23,118,761,0.522,0.3799705449189985,0.16936671575846834,0.046,0.205,0.123,0.164,,0.133,,,,,,,,1628404,1610612752
2024,Josh Minott,21.0,MIN,32,23,9,0.719,91.42833333333333,17,36,4,10,12,14,4,13,17,8,5,5,2,50,0.593,0.2777777777777778,0.3888888888888889,0.039,0.141,0.088,0.119,,0.173,,,,,,,,1631169,1610612750
2024,Josh Okogie,25.0,PHX,60,37,23,0.617,959.715,86,206,29,94,76,102,74,80,154,64,48,24,36,277,0.552,0.4563106796116505,0.49514563106796117,0.079,0.081,0.08,0.091,,0.125,,,,,,,,1629006,1610612756
2024,Josh Richardson,30.0,MIA,43,24,19,0.558,1102.83,154,347,66,190,51,54,18,103,121,105,24,14,36,425,0.573,0.547550432276657,0.15561959654178675,0.017,0.094,0.056,0.144,,0.159,,,,,,,,1626196,1610612748
2024,Joshua Primo,21.0,LAC,2,2,0,1.0,10.266666666666667,1,3,0,1,0,0,1,0,1,0,0,1,4,2,0.333,0.3333333333333333,0.0,0.111,0.0,0.042,0.0,,0.259,,,,,,,,1630563,1610612746
2024,Jrue Holiday,34.0,BOS,69,53,16,0.768,2263.278333333333,331,689,138,322,60,72,84,289,373,333,61,53,124,860,0.597,0.46734397677793904,0.10449927431059507,0.038,0.117,0.079,0.196,,0.161,,,,,,,,201950,1610612738
2024,Juan Toscano-Anderson,31.0,SAC,11,7,4,0.636,52.663333333333334,3,12,1,4,0,0,4,10,14,4,1,1,2,7,0.292,0.3333333333333333,0.0,0.068,0.167,0.118,0.108,,0.106,,,,,,,,1629308,1610612758
2024,Jules Bernard,24.0,WAS,19,2,17,0.105,149.275,29,64,11,29,5,9,10,16,26,16,3,1,8,74,0.544,0.453125,0.140625,0.056,0.106,0.079,0.142,,0.189,,,,,,,,1631262,1610612764
2024,Julian Champagnie,23.0,SAS,74,19,55,0.257,1467.875,164,402,101,277,75,92,42,164,206,103,48,42,57,504,0.57,0.6890547263681592,0.22885572139303484,0.028,0.111,0.069,0.093,,0.14,,,,,,,,1630577,1610612759
2024,Julian Phillips,20.0,CHI,40,20,20,0.5,322.55,32,77,12,38,13,19,12,24,36,13,7,7,10,89,0.521,0.4935064935064935,0.24675324675324675,0.035,0.077,0.055,0.052,,0.121,,,,,,,,1641763,1610612741
2024,Julian Strawther,22.0,DEN,50,34,16,0.68,545.415,82,222,41,138,22,31,5,56,61,47,17,7,23,227,0.482,0.6216216216216216,0.13963963963963963,0.008,0.096,0.052,0.123,,0.193,,,,,,,,1631124,1610612743
2024,Julius Randle,29.0,NYK,46,29,17,0.63,1630.095,395,836,76,244,236,302,99,324,423,229,25,12,159,1102,0.569,0.291866028708134,0.361244019138756,0.059,0.198,0.128,0.217,,0.287,,,,,,,,203944,1610612752
2024,Justin Champagnie,23.0,WAS,15,3,12,0.2,234.83833333333334,32,78,13,45,12,15,19,34,53,19,10,9,10,89,0.526,0.5769230769230769,0.19230769230769232,0.07,0.141,0.103,0.112,,0.162,,,,,,,,1630551,1610612764
2024,Justin Holiday,35.0,DEN,58,38,20,0.655,862.0133333333333,88,194,55,136,3,4,9,62,71,67,36,9,14,234,0.598,0.7010309278350515,0.020618556701030927,0.01,0.069,0.04,0.098,,0.104,,,,,,,,203200,1610612743
2024,Justin Jackson,29.0,MIN,2,2,0,1.0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,1628382,1610612750
2024,Justin Minaya,25.0,POR,34,3,31,0.088,380.98333333333335,22,74,12,49,5,9,30,26,56,21,9,10,9,61,0.391,0.6621621621621622,0.12162162162162163,0.066,0.072,0.068,0.08,,0.093,,,,,,,,1631303,1610612757
2024,Jusuf Nurkić,29.0,PHX,76,48,28,0.632,2078.035,320,627,22,90,167,261,224,613,837,301,81,80,175,829,0.559,0.14354066985645933,0.41626794258373206,0.115,0.284,0.204,0.186,,0.187,,,,,,,,203994,1610612756
2024,KJ Martin,23.0,PHI,60,33,27,0.55,746.495,97,181,8,28,22,41,41,90,131,51,22,12,32,224,0.563,0.15469613259668508,0.2265193370165746,0.052,0.12,0.085,0.094,,0.127,,,,,,,,1630231,1610612755
2024,Kaiser Gates,27.0,NOP,1,0,1,0.0,7.433333333333334,0,4,0,2,0,0,0,1,1,0,0,0,0,0,0.0,0.5,0.0,0.0,0.091,0.045,0.0,,0.222,,,,,,,,1629232,1610612740
2024,Karl-Anthony Towns,28.0,MIN,62,42,20,0.677,2025.565,479,951,136,327,255,292,94,421,515,189,43,41,177,1349,0.625,0.3438485804416404,0.3070452155625657,0.05,0.204,0.131,0.147,,0.268,,,,,,,,1626157,1610612750
2024,Kawhi Leonard,33.0,LAC,68,44,24,0.647,2330.04,610,1162,140,336,253,286,84,332,416,244,111,59,119,1613,0.626,0.2891566265060241,0.24612736660929432,0.039,0.138,0.091,0.165,,0.261,,,,,,,,202695,1610612746
2024,Keegan Murray,23.0,SAC,77,43,34,0.558,2588.5666666666666,443,975,183,511,103,124,106,314,420,129,79,59,64,1172,0.569,0.5241025641025641,0.12717948717948718,0.039,0.126,0.081,0.068,,0.178,,,,,,,,1631099,1610612758
2024,Keita Bates-Diop,28.0,BKN,53,29,24,0.547,664.59,72,166,21,69,32,42,31,79,110,38,25,22,15,197,0.534,0.41566265060240964,0.25301204819277107,0.049,0.118,0.085,0.084,,0.128,,,,,,,,1628966,1610612751
2024,Keldon Johnson,24.0,SAS,69,17,52,0.246,2038.3616666666667,391,862,127,367,175,221,95,282,377,195,51,20,100,1084,0.565,0.425754060324826,0.25638051044083526,0.043,0.135,0.088,0.142,,0.212,,,,,,,,1629640,1610612759
2024,Kelly Olynyk,33.0,TOR,78,31,47,0.397,1758.73,276,497,60,155,150,180,108,303,411,347,74,30,152,762,0.661,0.3118712273641851,0.36217303822937624,0.061,0.169,0.116,0.275,,0.171,,,,,,,,203482,1610612761
2024,Kelly Oubre Jr.,28.0,PHI,68,40,28,0.588,2055.32,387,878,101,325,174,232,94,247,341,101,77,47,87,1049,0.535,0.3701594533029613,0.2642369020501139,0.043,0.121,0.081,0.072,,0.22,,,,,,,,1626162,1610612755
2024,Kendall Brown,21.0,IND,15,10,5,0.667,62.50833333333333,8,15,0,2,5,8,3,2,5,5,0,0,2,21,0.567,0.13333333333333333,0.5333333333333333,0.045,0.033,0.04,0.135,,0.135,,,,,,,,1631112,1610612754
2024,Kenneth Lofton Jr.,21.0,UTA,21,7,14,0.333,198.30166666666668,36,78,7,24,17,26,12,26,38,33,6,5,14,96,0.537,0.3076923076923077,0.3333333333333333,0.056,0.122,0.089,0.25,,0.207,,,,,,,,1631254,1610612762
2024,Kenrich Williams,29.0,OKC,69,49,20,0.71,1029.0066666666667,131,280,56,141,7,14,61,148,209,93,38,9,32,325,0.568,0.5035714285714286,0.05,0.062,0.14,0.102,0.12,,0.132,,,,,,,,1629026,1610612760
2024,Kentavious Caldwell-Pope,31.0,DEN,76,54,22,0.711,2401.7566666666667,270,587,125,308,101,113,31,152,183,183,98,42,75,766,0.602,0.524701873935264,0.19250425894378195,0.014,0.062,0.039,0.09,,0.126,,,,,,,,203484,1610612743
2024,Keon Ellis,24.0,SAC,57,33,24,0.579,978.485,107,232,70,168,26,35,32,92,124,85,51,29,37,310,0.627,0.7241379310344828,0.15086206896551724,0.031,0.094,0.062,0.115,,0.123,,,,,,,,1631165,1610612758
2024,Keon Johnson,22.0,BKN,5,0,5,0.0,61.401666666666664,8,21,4,10,11,12,3,4,7,3,3,1,5,31,0.59,0.47619047619047616,0.5714285714285714,0.044,0.078,0.059,0.071,,0.212,,,,,,,,1630553,1610612751
2024,Kessler Edwards,23.0,SAC,54,32,22,0.593,274.7416666666667,34,82,20,52,5,9,9,33,42,15,10,4,4,93,0.541,0.6341463414634146,0.10975609756097561,0.029,0.126,0.074,0.084,,0.134,,,,,,,,1630556,1610612758
2024,Kevin Durant,35.0,PHX,75,44,31,0.587,2790.6366666666668,751,1436,168,407,362,423,41,454,495,378,69,91,244,2032,0.626,0.28342618384401114,0.2945682451253482,0.016,0.155,0.089,0.213,,0.283,,,,,,,,201142,1610612756
2024,Kevin Huerter,25.0,SAC,64,37,27,0.578,1562.2266666666667,248,560,123,341,36,47,38,186,224,166,45,23,53,655,0.564,0.6089285714285714,0.08392857142857142,0.024,0.124,0.073,0.138,,0.173,,,,,,,,1628989,1610612758
2024,Kevin Knox II,24.0,DET,31,4,27,0.129,560.2333333333333,86,186,31,94,20,22,18,57,75,23,13,7,22,223,0.57,0.5053763440860215,0.11827956989247312,0.03,0.108,0.066,0.057,,0.157,,,,,,,,1628995,1610612765
2024,Kevin Love,35.0,MIA,55,31,24,0.564,924.2633333333333,158,359,84,244,85,108,59,279,338,115,18,10,48,485,0.597,0.6796657381615598,0.3008356545961003,0.062,0.295,0.178,0.189,,0.21,,,,,,,,201567,1610612748
2024,Kevon Harris,27.0,ORL,2,1,1,0.5,6.05,2,3,0,0,0,0,0,2,2,1,0,0,1,4,0.667,0.0,0.0,0.0,0.286,0.2,0.2,,0.286,,,,,,,,1630284,1610612753
2024,Kevon Looney,28.0,GSW,74,43,31,0.581,1194.4283333333333,139,233,0,1,56,83,143,276,419,133,28,29,50,334,0.62,0.004291845493562232,0.3562231759656652,0.116,0.222,0.169,0.148,,0.11,,,,,,,,1626172,1610612744
2024,Keyontae Johnson,24.0,OKC,9,7,2,0.778,66.2,5,16,1,3,0,0,4,6,10,4,1,0,4,11,0.344,0.1875,0.0,0.065,0.095,0.08,0.085,,0.128,,,,,,,,1641749,1610612760
2024,Keyonte George,20.0,UTA,75,27,48,0.36,2022.5766666666666,319,815,147,440,189,223,15,196,211,332,36,7,188,974,0.533,0.5398773006134969,0.27361963190184047,0.007,0.095,0.051,0.244,,0.224,,,,,,,,1641718,1610612762
2024,Khris Middleton,32.0,MIL,55,31,24,0.564,1487.27,317,643,94,247,100,120,40,217,257,292,51,15,127,828,0.595,0.38413685847589424,0.18662519440124417,0.027,0.134,0.083,0.272,,0.23,,,,,,,,203114,1610612749
2024,Killian Hayes,22.0,DET,42,7,35,0.167,1007.6583333333333,117,283,22,74,33,50,11,108,119,205,36,20,51,289,0.474,0.26148409893992935,0.17667844522968199,0.011,0.107,0.059,0.268,,0.147,,,,,,,,1630165,1610612765
2024,Kira Lewis Jr.,23.0,UTA,28,10,18,0.357,264.2366666666667,34,92,4,33,17,20,9,17,26,37,9,2,14,89,0.441,0.358695652173913,0.21739130434782608,0.031,0.056,0.044,0.223,,0.178,,,,,,,,1630184,1610612762
2024,Klay Thompson,34.0,GSW,77,41,36,0.532,2284.1683333333335,490,1133,268,692,127,137,35,219,254,176,50,35,117,1375,0.576,0.6107678729037952,0.1209179170344219,0.015,0.093,0.054,0.11,,0.234,,,,,,,,202691,1610612744
2024,Kobe Brown,24.0,LAC,44,27,17,0.614,393.99833333333333,37,90,14,48,1,2,20,42,62,25,12,6,9,89,0.49,0.5333333333333333,0.022222222222222223,0.046,0.105,0.075,0.085,,0.104,,,,,,,,1641738,1610612746
2024,Kobe Bufkin,20.0,ATL,17,8,9,0.471,196.00333333333333,34,92,9,40,4,8,6,27,33,27,7,5,10,81,0.424,0.43478260869565216,0.08695652173913043,0.028,0.13,0.078,0.233,,0.221,,,,,,,,1641723,1610612737
2024,Kobi Simmons,26.0,TOR,4,0,4,0.0,67.43333333333334,9,21,2,8,0,0,1,6,7,12,6,2,1,20,0.476,0.38095238095238093,0.0,0.014,0.09,0.051,0.3,,0.141,,,,,,,,1628424,1610612761
2024,Kris Dunn,30.0,UTA,66,25,41,0.379,1249.1766666666667,147,313,41,111,22,32,50,139,189,254,68,28,79,357,0.546,0.3546325878594249,0.10223642172523961,0.039,0.109,0.074,0.25,,0.132,,,,,,,,1627739,1610612762
2024,Kris Murray,23.0,POR,62,12,50,0.194,1348.2716666666668,145,366,49,183,37,56,85,139,224,80,53,21,55,376,0.481,0.5,0.15300546448087432,0.057,0.107,0.08,0.083,,0.136,,,,,,,,1631200,1610612757
2024,Kristaps Porziņģis,28.0,BOS,57,43,14,0.754,1689.9483333333333,388,752,110,293,259,302,97,312,409,115,42,111,89,1145,0.647,0.3896276595744681,0.4015957446808511,0.059,0.163,0.115,0.098,,0.247,,,,,,,,204001,1610612738
2024,Kyle Anderson,30.0,MIN,79,55,24,0.696,1781.8816666666667,199,433,11,48,97,137,60,213,273,331,71,47,91,506,0.513,0.11085450346420324,0.3163972286374134,0.034,0.116,0.076,0.264,,0.14,,,,,,,,203937,1610612750
2024,Kyle Kuzma,28.0,WAS,70,13,57,0.186,2281.141666666667,608,1313,151,450,186,240,62,402,464,296,37,49,192,1553,0.547,0.3427265803503427,0.1827875095201828,0.026,0.17,0.098,0.201,,0.295,,,,,,,,1628398,1610612764
2024,Kyle Lowry,38.0,PHI,60,32,28,0.533,1689.7666666666667,163,377,98,250,63,75,34,160,194,253,59,21,85,487,0.594,0.6631299734748011,0.1989389920424403,0.02,0.098,0.058,0.212,,0.128,,,,,,,,200768,1610612755
2024,Kyrie Irving,32.0,DAL,58,39,19,0.672,2029.6083333333333,562,1131,173,421,190,210,44,246,290,299,74,28,106,1487,0.608,0.372236958443855,0.1856763925729443,0.021,0.116,0.069,0.225,,0.274,,,,,,,,202681,1610612742
2024,LaMelo Ball,22.0,CHA,22,7,15,0.318,711.35,183,423,70,197,90,104,29,84,113,176,40,4,83,526,0.561,0.4657210401891253,0.2458628841607565,0.038,0.122,0.078,0.395,,0.315,,,,,,,,1630163,1610612766
2024,Lamar Stevens,26.0,MEM,38,22,16,0.579,559.0133333333333,108,240,14,46,42,54,36,91,127,28,23,22,24,272,0.516,0.19166666666666668,0.225,0.058,0.148,0.103,0.085,,0.213,,,,,,,,1630205,1610612763
2024,Landry Shamet,27.0,WAS,46,6,40,0.13,726.4966666666667,118,274,53,157,38,46,16,46,62,54,25,10,30,327,0.556,0.572992700729927,0.1678832116788321,0.021,0.065,0.042,0.104,,0.181,,,,,,,,1629013,1610612764
2024,Larry Nance Jr.,31.0,NOP,61,34,27,0.557,1216.1383333333333,138,241,27,65,47,61,94,213,307,113,61,19,49,350,0.653,0.2697095435684647,0.25311203319502074,0.079,0.176,0.128,0.129,,0.112,,,,,,,,1626204,1610612740
2024,Lauri Markkanen,27.0,UTA,55,22,33,0.4,1819.7466666666667,427,890,175,439,249,277,122,327,449,110,50,26,77,1278,0.631,0.49325842696629213,0.3112359550561798,0.065,0.176,0.121,0.09,,0.241,,,,,,,,1628374,1610612762
2024,LeBron James,39.0,LAL,71,41,30,0.577,2503.6833333333334,685,1269,149,363,303,404,61,457,518,589,89,38,245,1822,0.63,0.2860520094562648,0.31836091410559497,0.026,0.172,0.104,0.358,,0.285,,,,,,,,2544,1610612747
2024,Leaky Black,25.0,CHA,26,2,24,0.077,284.08166666666665,25,52,9,20,10,15,9,39,48,24,8,11,6,69,0.589,0.38461538461538464,0.28846153846153844,0.031,0.132,0.081,0.117,,0.099,,,,,,,,1641778,1610612766
2024,Leonard Miller,20.0,MIN,17,13,4,0.765,52.4,13,20,2,5,1,2,5,15,20,8,2,1,1,29,0.694,0.25,0.1,0.089,0.3,0.189,0.2,,0.157,,,,,,,,1631159,1610612750
2024,Lester Quinones,23.0,GSW,37,24,13,0.649,394.455,56,141,32,88,20,29,21,51,72,36,6,2,17,164,0.533,0.624113475177305,0.20567375886524822,0.047,0.126,0.085,0.126,,0.171,,,,,,,,1631311,1610612744
2024,Lindell Wigginton,26.0,MIL,3,3,0,1.0,7.63,2,5,0,2,2,2,0,0,0,0,0,0,1,6,0.51,0.4,0.4,0.0,0.0,0.0,0.0,,0.412,,,,,,,,1629623,1610612749
2024,Lindy Waters III,26.0,OKC,38,25,13,0.658,280.2083333333333,49,104,37,85,2,2,7,33,40,24,5,7,7,137,0.653,0.8173076923076923,0.019230769230769232,0.024,0.113,0.069,0.132,,0.167,,,,,,,,1630322,1610612760
2024,Lonnie Walker IV,25.0,BKN,58,23,35,0.397,1011.14,208,492,104,271,45,59,13,114,127,74,32,20,51,565,0.545,0.5508130081300813,0.11991869918699187,0.013,0.11,0.061,0.113,,0.235,,,,,,,,1629022,1610612751
2024,Luguentz Dort,25.0,OKC,79,54,25,0.684,2245.971666666667,288,657,156,396,128,155,74,210,284,113,71,47,74,860,0.593,0.6027397260273972,0.2359208523592085,0.035,0.089,0.063,0.061,,0.152,,,,,,,,1629652,1610612760
2024,Luka Dončić,25.0,DAL,70,46,24,0.657,2624.04,804,1652,284,744,478,608,59,588,647,686,99,38,282,2370,0.617,0.45036319612590797,0.36803874092009686,0.022,0.218,0.121,0.428,,0.355,,,,,,,,1629029,1610612742
2024,Luka Garza,25.0,MIN,25,17,8,0.68,121.84,36,75,9,32,18,25,19,12,31,4,4,1,6,99,0.576,0.4266666666666667,0.3333333333333333,0.129,0.105,0.119,0.05,,0.278,,,,,,,,1630568,1610612750
2024,Luka Samanic,24.0,UTA,43,15,28,0.349,404.37666666666667,60,158,13,64,44,56,22,80,102,19,5,7,28,177,0.485,0.4050632911392405,0.35443037974683544,0.051,0.177,0.116,0.071,,0.21,,,,,,,,1629677,1610612762
2024,Luke Kennard,28.0,MEM,39,15,24,0.385,999.0466666666666,141,315,107,238,40,45,11,102,113,136,20,2,54,429,0.641,0.7555555555555555,0.14285714285714285,0.011,0.105,0.057,0.212,,0.166,,,,,,,,1628379,1610612763
2024,Luke Kornet,28.0,BOS,63,48,15,0.762,983.31,142,203,1,1,49,54,118,143,261,67,23,61,21,334,0.736,0.0049261083743842365,0.2660098522167488,0.117,0.141,0.129,0.089,,0.107,,,,,,,,1628436,1610612738
2024,Malachi Flynn,26.0,DET,69,28,41,0.406,876.9216666666666,136,325,56,169,52,71,21,93,114,130,38,8,63,380,0.533,0.52,0.21846153846153846,0.022,0.106,0.062,0.231,,0.199,,,,,,,,1630201,1610612765
2024,Malaki Branham,21.0,SAS,75,18,57,0.24,1594.3266666666666,271,628,93,268,55,63,28,120,148,156,27,8,91,690,0.526,0.4267515923566879,0.10031847133757962,0.016,0.074,0.044,0.142,,0.192,,,,,,,,1631103,1610612759
2024,Malcolm Brogdon,31.0,POR,39,15,24,0.385,1120.8166666666666,218,496,82,199,95,116,28,120,148,214,27,8,60,613,0.56,0.4012096774193548,0.23387096774193547,0.024,0.108,0.065,0.301,,0.226,,,,,,,,1627763,1610612757
2024,Malcolm Cazalon,22.0,DET,1,0,1,0.0,2.5833333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,1630608,1610612765
2024,Malik Beasley,27.0,MIL,79,46,33,0.582,2337.3716666666664,320,722,224,542,25,35,41,249,290,108,59,9,54,889,0.603,0.7506925207756233,0.04847645429362881,0.017,0.098,0.059,0.059,,0.142,,,,,,,,1627736,1610612749
2024,Malik Monk,26.0,SAC,72,42,30,0.583,1872.3066666666666,396,893,148,423,170,205,28,184,212,370,45,39,150,1110,0.564,0.47368421052631576,0.22956326987681971,0.014,0.101,0.056,0.29,,0.247,,,,,,,,1628370,1610612758
2024,Malik Williams,25.0,TOR,7,2,5,0.286,106.50833333333334,9,34,1,5,0,2,15,23,38,2,3,4,3,19,0.272,0.14705882352941177,0.058823529411764705,0.127,0.197,0.162,0.029,,0.148,,,,,,,,1642013,1610612761
2024,Mamadi Diakite,27.0,NYK,6,5,1,0.833,24.435,4,6,0,1,4,6,1,3,4,2,1,1,1,12,0.694,0.16666666666666666,1.0,0.04,0.111,0.077,0.167,,0.175,,,,,,,,1629603,1610612752
2024,Maozinha Pereira,23.0,MEM,7,2,5,0.286,121.63333333333334,18,35,5,13,7,10,11,26,37,2,6,4,5,48,0.609,0.37142857142857144,0.2857142857142857,0.077,0.206,0.138,0.027,,0.143,,,,,,,,1641970,1610612763
2024,MarJon Beauchamp,23.0,MIL,48,30,18,0.625,607.6883333333334,81,166,30,75,19,28,22,77,99,31,13,7,27,211,0.592,0.45180722891566266,0.1686746987951807,0.037,0.123,0.081,0.067,,0.141,,,,,,,,1630699,1610612749
2024,Marcus Morris Sr.,34.0,CLE,49,26,23,0.531,816.9766666666667,116,264,48,119,36,44,23,111,134,36,15,13,30,316,0.558,0.45075757575757575,0.16666666666666666,0.026,0.139,0.08,0.066,,0.162,,,,,,,,202694,1610612739
2024,Marcus Sasser,23.0,DET,71,11,60,0.155,1351.11,219,512,90,240,58,66,11,114,125,236,44,12,90,586,0.542,0.46875,0.12890625,0.008,0.085,0.045,0.263,,0.195,,,,,,,,1631204,1610612765
2024,Marcus Smart,30.0,MEM,20,7,13,0.35,604.845,102,237,42,134,43,56,6,47,53,86,41,5,62,289,0.552,0.5654008438818565,0.23628691983122363,0.009,0.073,0.041,0.211,,0.225,,,,,,,,203935,1610612763
2024,Mark Williams,22.0,CHA,19,7,12,0.368,508.39166666666665,98,151,0,0,46,64,76,108,184,22,16,20,17,242,0.675,0.0,0.423841059602649,0.143,0.209,0.176,0.059,,0.162,,,,,,,,1631109,1610612766
2024,Markelle Fultz,26.0,ORL,43,25,18,0.581,909.9383333333334,154,326,4,18,23,33,56,82,138,120,42,15,50,335,0.492,0.05521472392638037,0.10122699386503067,0.062,0.094,0.078,0.194,,0.182,,,,,,,,1628365,1610612753
2024,Markieff Morris,34.0,DAL,26,15,11,0.577,216.38833333333332,23,68,15,42,5,6,4,35,39,16,5,3,12,66,0.467,0.6176470588235294,0.08823529411764706,0.017,0.152,0.083,0.106,,0.153,,,,,,,,202693,1610612742
2024,Markquis Nowell,24.0,TOR,1,0,1,0.0,3.5166666666666666,0,1,0,0,2,2,2,0,2,2,1,0,0,2,0.532,0.0,2.0,0.5,0.0,0.286,1.0,,0.222,,,,,,,,1641806,1610612761
2024,Marques Bolden,26.0,CHA,11,5,6,0.455,121.28,17,25,0,1,3,4,10,24,34,4,3,7,3,37,0.691,0.04,0.16,0.09,0.183,0.14,0.051,,0.108,,,,,,,,1629716,1610612766
2024,Marvin Bagley III,25.0,WAS,50,7,43,0.14,1053.3516666666667,239,408,9,23,96,126,130,182,312,55,20,33,59,583,0.629,0.056372549019607844,0.3088235294117647,0.119,0.175,0.146,0.079,,0.204,,,,,,,,1628963,1610612764
2024,Mason Jones,25.0,SAC,5,3,2,0.6,27.683333333333334,2,8,2,7,1,2,1,4,5,5,1,0,2,7,0.394,0.875,0.25,0.026,0.143,0.076,0.278,,0.155,,,,,,,,1630222,1610612758
2024,Mason Plumlee,34.0,LAC,46,29,17,0.63,673.9266666666666,87,153,0,6,70,99,60,174,234,55,14,17,36,244,0.621,0.0392156862745098,0.6470588235294118,0.09,0.244,0.17,0.107,,0.147,,,,,,,,203486,1610612746
2024,Matisse Thybulle,27.0,POR,65,18,47,0.277,1487.3833333333334,126,317,80,231,22,29,30,106,136,90,113,49,40,354,0.537,0.7287066246056783,0.0914826498422713,0.019,0.074,0.046,0.083,,0.105,,,,,,,,1629680,1610612757
